dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param,high_dim
yeast,lof,0.01,0.0001,False,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.028558254241943,5.739739179611206,12.76829743385315,nu_0.5,True,
yeast,lof,0.05,0.0001,False,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.028558254241943,5.739739179611206,12.76829743385315,nu_0.5,True,
yeast,lof,0.1,0.0001,False,10,50,0.0000,0.0000,0.0000,0.2772,0.1006,0.1476,0.2772,0.1006,0.1476,7.028558254241943,5.739739179611206,12.76829743385315,nu_0.5,True,
yeast,lof,0,0.01,True,3,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.094130992889404,56.386107444763184,63.48023843765259,nu_0.1,True,
yeast,lof,0.01,0.01,True,3,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.094130992889404,56.386107444763184,63.48023843765259,nu_0.1,True,
yeast,lof,0.05,0.01,True,3,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.094130992889404,56.386107444763184,63.48023843765259,nu_0.1,True,
yeast,lof,0.1,0.01,True,3,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.094130992889404,56.386107444763184,63.48023843765259,nu_0.1,True,
yeast,lof,0,0.01,True,3,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.094130992889404,56.36737060546875,63.461501598358154,nu_0.1,True,
yeast,lof,0.01,0.01,True,3,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.094130992889404,56.36737060546875,63.461501598358154,nu_0.1,True,
yeast,lof,0.05,0.01,True,3,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.094130992889404,56.36737060546875,63.461501598358154,nu_0.1,True,
yeast,lof,0.1,0.01,True,3,50,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.094130992889404,56.36737060546875,63.461501598358154,nu_0.1,True,
yeast,lof,0,0.01,True,3,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.023100137710571,56.33461380004883,63.3577139377594,nu_0.5,True,
yeast,lof,0.01,0.01,True,3,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.023100137710571,56.33461380004883,63.3577139377594,nu_0.5,True,
yeast,lof,0.05,0.01,True,3,10,0.0000,0.0000,0.0000,0.2333,0.0414,0.0704,0.2333,0.0414,0.0704,7.023100137710571,56.33461380004883,63.3577139377594,nu_0.5,True,
