dataname,method,t,tol,knn,size_neighbor,min_neighbor,s_p,s_r,s_f1,o_p,o_r,o_f1,c_p,c_r,c_f1,overall_runtime,structured_runtime,combined_runtime,param
abalone,lof,0,0.01,True,50,50,0.0000,0.0000,0.0000,0.4666,0.3888,0.4241,0.4666,0.3888,0.4241,0.3060886859893799,12.516247034072876,12.822335720062256,nu_0.1,
abalone,lof,0.01,0.01,True,50,50,0.0000,0.0000,0.0000,0.4666,0.3888,0.4241,0.4666,0.3888,0.4241,0.3060886859893799,12.516247034072876,12.822335720062256,nu_0.1,
abalone,lof,0.05,0.01,True,50,50,0.0000,0.0000,0.0000,0.4666,0.3888,0.4241,0.4666,0.3888,0.4241,0.3060886859893799,12.516247034072876,12.822335720062256,nu_0.1,
abalone,lof,0.1,0.01,True,50,50,0.0000,0.0000,0.0000,0.4666,0.3888,0.4241,0.4666,0.3888,0.4241,0.3060886859893799,12.516247034072876,12.822335720062256,nu_0.1,
abalone,lof,0,0.01,True,50,10,0.5532,0.5497,0.5515,0.4951,0.9274,0.6456,0.4996,0.9640,0.6581,0.27278947830200195,21.335829973220825,21.608619451522827,nu_0.5,
abalone,lof,0.01,0.01,True,50,10,0.4904,0.2931,0.3669,0.4951,0.9274,0.6456,0.4975,0.9495,0.6529,0.27278947830200195,21.335829973220825,21.608619451522827,nu_0.5,
abalone,lof,0.05,0.01,True,50,10,0.5231,0.0327,0.0615,0.4951,0.9274,0.6456,0.4959,0.9313,0.6472,0.27278947830200195,21.335829973220825,21.608619451522827,nu_0.5,
abalone,lof,0.1,0.01,True,50,10,0.0000,0.0000,0.0000,0.4951,0.9274,0.6456,0.4951,0.9274,0.6456,0.27278947830200195,21.335829973220825,21.608619451522827,nu_0.5,
abalone,lof,0,0.01,True,50,50,0.0000,0.0000,0.0000,0.4951,0.9274,0.6456,0.4951,0.9274,0.6456,0.27278947830200195,13.30483889579773,13.577628374099731,nu_0.5,
abalone,lof,0.01,0.01,True,50,50,0.0000,0.0000,0.0000,0.4951,0.9274,0.6456,0.4951,0.9274,0.6456,0.27278947830200195,13.30483889579773,13.577628374099731,nu_0.5,
abalone,lof,0.05,0.01,True,50,50,0.0000,0.0000,0.0000,0.4951,0.9274,0.6456,0.4951,0.9274,0.6456,0.27278947830200195,13.30483889579773,13.577628374099731,nu_0.5,
abalone,lof,0.1,0.01,True,50,50,0.0000,0.0000,0.0000,0.4951,0.9274,0.6456,0.4951,0.9274,0.6456,0.27278947830200195,13.30483889579773,13.577628374099731,nu_0.5,
abalone,lof,0,0.01,True,100,10,0.4069,0.2311,0.2948,0.4881,0.4536,0.4702,0.4749,0.5593,0.5137,0.36429810523986816,29.434478759765625,29.798776865005493,nu_0.1,
abalone,lof,0.01,0.01,True,100,10,0.5232,0.0975,0.1644,0.4881,0.4536,0.4702,0.4931,0.4983,0.4957,0.36429810523986816,29.434478759765625,29.798776865005493,nu_0.1,
abalone,lof,0.05,0.01,True,100,10,0.7021,0.0159,0.0310,0.4881,0.4536,0.4702,0.4906,0.4628,0.4763,0.36429810523986816,29.434478759765625,29.798776865005493,nu_0.1,
abalone,lof,0.1,0.01,True,100,10,0.0000,0.0000,0.0000,0.4881,0.4536,0.4702,0.4881,0.4536,0.4702,0.36429810523986816,29.434478759765625,29.798776865005493,nu_0.1,
abalone,lof,0,0.01,True,100,50,0.4454,0.1432,0.2167,0.4881,0.4536,0.4702,0.4966,0.5281,0.5119,0.36429810523986816,26.748249769210815,27.112547874450684,nu_0.1,
abalone,lof,0.01,0.01,True,100,50,0.5330,0.0971,0.1642,0.4881,0.4536,0.4702,0.4931,0.4978,0.4955,0.36429810523986816,26.748249769210815,27.112547874450684,nu_0.1,
abalone,lof,0.05,0.01,True,100,50,0.7021,0.0159,0.0310,0.4881,0.4536,0.4702,0.4906,0.4628,0.4763,0.36429810523986816,26.748249769210815,27.112547874450684,nu_0.1,
abalone,lof,0.1,0.01,True,100,50,0.0000,0.0000,0.0000,0.4881,0.4536,0.4702,0.4881,0.4536,0.4702,0.36429810523986816,26.748249769210815,27.112547874450684,nu_0.1,
abalone,lof,0,0.01,True,100,10,0.5078,0.7160,0.5942,0.4985,0.9505,0.6540,0.4977,0.9817,0.6605,0.3693821430206299,28.977041006088257,29.346423149108887,nu_0.5,
abalone,lof,0.01,0.01,True,100,10,0.5169,0.5079,0.5124,0.4985,0.9505,0.6540,0.4986,0.9741,0.6596,0.3693821430206299,28.977041006088257,29.346423149108887,nu_0.5,
abalone,lof,0.05,0.01,True,100,10,0.5345,0.1192,0.1949,0.4985,0.9505,0.6540,0.4989,0.9577,0.6560,0.3693821430206299,28.977041006088257,29.346423149108887,nu_0.5,
abalone,lof,0.1,0.01,True,100,10,0.0000,0.0000,0.0000,0.4985,0.9505,0.6540,0.4985,0.9505,0.6540,0.3693821430206299,28.977041006088257,29.346423149108887,nu_0.5,
abalone,lof,0,0.01,True,100,50,0.5611,0.6728,0.6119,0.4985,0.9505,0.6540,0.4993,0.9793,0.6614,0.3693821430206299,27.12792420387268,27.49730634689331,nu_0.5,
abalone,lof,0.01,0.01,True,100,50,0.5236,0.5017,0.5124,0.4985,0.9505,0.6540,0.4988,0.9741,0.6597,0.3693821430206299,27.12792420387268,27.49730634689331,nu_0.5,
abalone,lof,0.05,0.01,True,100,50,0.5548,0.1120,0.1863,0.4985,0.9505,0.6540,0.4989,0.9572,0.6559,0.3693821430206299,27.12792420387268,27.49730634689331,nu_0.5,
abalone,lof,0.1,0.01,True,100,50,0.0000,0.0000,0.0000,0.4985,0.9505,0.6540,0.4985,0.9505,0.6540,0.3693821430206299,27.12792420387268,27.49730634689331,nu_0.5,
abalone,lof,0,0.01,True,300,10,0.4834,0.8751,0.6228,0.6003,0.4575,0.5192,0.4946,0.9284,0.6454,0.99442458152771,88.09837627410889,89.0928008556366,nu_0.1,
abalone,lof,0.01,0.01,True,300,10,0.4336,0.2383,0.3076,0.6003,0.4575,0.5192,0.5318,0.5584,0.5448,0.99442458152771,88.09837627410889,89.0928008556366,nu_0.1,
abalone,lof,0.05,0.01,True,300,10,0.5342,0.0937,0.1594,0.6003,0.4575,0.5192,0.5865,0.5002,0.5399,0.99442458152771,88.09837627410889,89.0928008556366,nu_0.1,
abalone,lof,0.1,0.01,True,300,10,0.5556,0.0144,0.0281,0.6003,0.4575,0.5192,0.5979,0.4637,0.5223,0.99442458152771,88.09837627410889,89.0928008556366,nu_0.1,
abalone,lof,0,0.01,True,300,50,0.4523,0.6040,0.5173,0.6003,0.4575,0.5192,0.4870,0.7448,0.5889,0.99442458152771,79.16203188896179,80.1564564704895,nu_0.1,
abalone,lof,0.01,0.01,True,300,50,0.4340,0.2196,0.2916,0.6003,0.4575,0.5192,0.5319,0.5444,0.5381,0.99442458152771,79.16203188896179,80.1564564704895,nu_0.1,
abalone,lof,0.05,0.01,True,300,50,0.5380,0.0918,0.1568,0.6003,0.4575,0.5192,0.5874,0.4988,0.5395,0.99442458152771,79.16203188896179,80.1564564704895,nu_0.1,
abalone,lof,0.1,0.01,True,300,50,0.5556,0.0144,0.0281,0.6003,0.4575,0.5192,0.5979,0.4637,0.5223,0.99442458152771,79.16203188896179,80.1564564704895,nu_0.1,
abalone,lof,0,0.01,True,300,10,0.4972,0.9923,0.6625,0.4981,0.9592,0.6557,0.4982,1.0000,0.6651,0.9863491058349609,86.54088973999023,87.5272388458252,nu_0.5,
abalone,lof,0.01,0.01,True,300,10,0.4928,0.8996,0.6367,0.4981,0.9592,0.6557,0.4986,0.9952,0.6643,0.9863491058349609,86.54088973999023,87.5272388458252,nu_0.5,
abalone,lof,0.05,0.01,True,300,10,0.4786,0.6112,0.5368,0.4981,0.9592,0.6557,0.4987,0.9837,0.6618,0.9863491058349609,86.54088973999023,87.5272388458252,nu_0.5,
abalone,lof,0.1,0.01,True,300,10,0.4222,0.2542,0.3173,0.4981,0.9592,0.6557,0.4973,0.9668,0.6568,0.9863491058349609,86.54088973999023,87.5272388458252,nu_0.5,
abalone,lof,0,0.01,True,300,50,0.4970,0.9649,0.6561,0.4981,0.9592,0.6557,0.4978,0.9971,0.6641,0.9863491058349609,80.99761438369751,81.98396348953247,nu_0.5,
abalone,lof,0.01,0.01,True,300,50,0.4897,0.8111,0.6107,0.4981,0.9592,0.6557,0.4990,0.9918,0.6640,0.9863491058349609,80.99761438369751,81.98396348953247,nu_0.5,
abalone,lof,0.05,0.01,True,300,50,0.4737,0.5531,0.5103,0.4981,0.9592,0.6557,0.4974,0.9779,0.6594,0.9863491058349609,80.99761438369751,81.98396348953247,nu_0.5,
abalone,lof,0.1,0.01,True,300,50,0.4032,0.2090,0.2753,0.4981,0.9592,0.6557,0.4970,0.9635,0.6558,0.9863491058349609,80.99761438369751,81.98396348953247,nu_0.5,
abalone,lof,0,0.01,False,300,10,0.4609,0.7814,0.5798,0.6003,0.4575,0.5192,0.4941,0.9198,0.6428,0.9032111167907715,111.11517572402954,112.01838684082031,nu_0.1,
abalone,lof,0.01,0.01,False,300,10,0.4797,0.2840,0.3568,0.6003,0.4575,0.5192,0.5334,0.6021,0.5657,0.9032111167907715,111.11517572402954,112.01838684082031,nu_0.1,
abalone,lof,0.05,0.01,False,300,10,0.5970,0.1744,0.2700,0.6003,0.4575,0.5192,0.5848,0.5420,0.5626,0.9032111167907715,111.11517572402954,112.01838684082031,nu_0.1,
abalone,lof,0.1,0.01,False,300,10,0.6579,0.0841,0.1491,0.6003,0.4575,0.5192,0.5995,0.4964,0.5431,0.9032111167907715,111.11517572402954,112.01838684082031,nu_0.1,
abalone,lof,0,0.01,False,300,50,0.4340,0.5517,0.4858,0.6003,0.4575,0.5192,0.4982,0.7890,0.6107,0.9032111167907715,98.88448357582092,99.7876946926117,nu_0.1,
abalone,lof,0.01,0.01,False,300,50,0.4931,0.2753,0.3534,0.6003,0.4575,0.5192,0.5403,0.5963,0.5669,0.9032111167907715,98.88448357582092,99.7876946926117,nu_0.1,
abalone,lof,0.05,0.01,False,300,50,0.5932,0.1667,0.2603,0.6003,0.4575,0.5192,0.5848,0.5387,0.5608,0.9032111167907715,98.88448357582092,99.7876946926117,nu_0.1,
abalone,lof,0.1,0.01,False,300,50,0.6603,0.0831,0.1477,0.6003,0.4575,0.5192,0.5997,0.4959,0.5429,0.9032111167907715,98.88448357582092,99.7876946926117,nu_0.1,
abalone,lof,0,0.01,False,300,10,0.4952,0.9822,0.6584,0.4981,0.9592,0.6557,0.4983,1.0000,0.6652,0.9035391807556152,105.93078947067261,106.83432865142822,nu_0.5,
abalone,lof,0.01,0.01,False,300,10,0.4850,0.9092,0.6326,0.4981,0.9592,0.6557,0.4983,0.9976,0.6646,0.9035391807556152,105.93078947067261,106.83432865142822,nu_0.5,
abalone,lof,0.05,0.01,False,300,10,0.4759,0.7463,0.5812,0.4981,0.9592,0.6557,0.4972,0.9880,0.6615,0.9035391807556152,105.93078947067261,106.83432865142822,nu_0.5,
abalone,lof,0.1,0.01,False,300,10,0.5473,0.5223,0.5345,0.4981,0.9592,0.6557,0.4991,0.9798,0.6614,0.9035391807556152,105.93078947067261,106.83432865142822,nu_0.5,
abalone,lof,0,0.01,False,300,50,0.4956,0.9572,0.6531,0.4981,0.9592,0.6557,0.4982,0.9990,0.6649,0.9035391807556152,99.27788782119751,100.18142700195312,nu_0.5,
abalone,lof,0.01,0.01,False,300,50,0.4876,0.8967,0.6317,0.4981,0.9592,0.6557,0.4986,0.9976,0.6649,0.9035391807556152,99.27788782119751,100.18142700195312,nu_0.5,
abalone,lof,0.05,0.01,False,300,50,0.4832,0.7323,0.5822,0.4981,0.9592,0.6557,0.4975,0.9870,0.6615,0.9035391807556152,99.27788782119751,100.18142700195312,nu_0.5,
abalone,lof,0.1,0.01,False,300,50,0.5717,0.5099,0.5390,0.4981,0.9592,0.6557,0.4993,0.9798,0.6615,0.9035391807556152,99.27788782119751,100.18142700195312,nu_0.5,
